Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
2400148,bean here,1,allahabad,"vinayak pushp, 77 elgin road, near florista, civil lines, allahabad",civil lines,"civil lines, allahabad",81.83316667,25.45343611,"cafe, fast food",350.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,76
2400019,bikanerwala,1,allahabad,"2a, jmd bhawan, strachey road, civil lines, allahabad",civil lines,"civil lines, allahabad",81.832616,25.451517,"north indian, street food, fast food",500.0,indian rupees(rs.),no,no,no,no,3,3.2,orange,average,51
2400193,dewsis,1,allahabad,"2, mg marg, opposite hanuman mandir, civil lines, allahabad",civil lines,"civil lines, allahabad",0.0,0.0,"north indian, chinese",600.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,99
2400027,friends forever,1,allahabad,"13/13, sardar patel marg, civil lines, allahabad",civil lines,"civil lines, allahabad",81.835585,25.457687,"north indian, chinese",600.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,83
17960073,hotel ravisha continental,1,allahabad,"57 a, purshottamdas tandon marg, civil lines, allahabad",civil lines,"civil lines, allahabad",0.0,0.0,"north indian, south indian, chinese",600.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,18
2400119,kfc,1,allahabad,"p square mall, civil lines, allahabad",civil lines,"civil lines, allahabad",81.839744,25.449659,"american, fast food",500.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,58
2400014,mcdonald's,1,allahabad,"shop 4, 34-b, m g marg, civil lines, allahabad",civil lines,"civil lines, allahabad",81.834279,25.450329,fast food,400.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,53
2400403,pind balluchi,1,allahabad,"5-a, sardar patel marg, civil lines, allahabad",civil lines,"civil lines, allahabad",0.0,0.0,"north indian, mughlai",800.0,indian rupees(rs.),no,no,no,no,3,3.2,orange,average,6
2400349,pizza hut,1,allahabad,"31/31, sardar patel marg, civil lines, allahabad",civil lines,"civil lines, allahabad",0.0,0.0,"italian, pizza",700.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,35
2400279,subway,1,allahabad,"207/53, mahatma gandhi marg, civil lines, allahabad",civil lines,"civil lines, allahabad",0.0,0.0,"fast food, american, salad, healthy food",400.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,32
2400017,tandoor restaurant,1,allahabad,"17/33, mahatama gandhi marg, civil lines, allahabad",civil lines,"civil lines, allahabad",81.860187,25.443994,"north indian, chinese",500.0,indian rupees(rs.),no,no,no,no,3,3.2,orange,average,151
18317988,the brewmaster,1,allahabad,"near vishal megamart, civil lines, allahabad",civil lines,"civil lines, allahabad",81.83279631,25.45164569,"north indian, chinese, italian",0.0,indian rupees(rs.),no,no,no,no,1,3.3,orange,average,49
2400144,the tamarind tree,1,allahabad,"60 c, thornhill road, civil lines, allahabad",civil lines,"civil lines, allahabad",81.834841,25.459775,"south indian, chinese",500.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,106
2400195,cafe el chico,1,allahabad,"24, mahatma gandhi, civil lines, allahabad",civil lines,"civil lines, allahabad",81.83616667,25.44987222,"continental, italian",1000.0,indian rupees(rs.),no,no,no,no,4,3.6,yellow,good,59
2400052,eat on,1,allahabad,"palace compound, near palace cinema, mg marg, civil lines, allahabad",civil lines,"civil lines, allahabad",81.834236,25.450377,north indian,200.0,indian rupees(rs.),no,no,no,no,1,3.7,yellow,good,105
2400016,hot stuff,1,allahabad,"21 c, lal bhadhur shastri marg, civil lines, allahabad",civil lines,"civil lines, allahabad",81.841889,25.45235,"north indian, fast food",500.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,105
2400293,paradise,1,allahabad,"19/35, mg marg, civil lines, allahabad",civil lines,"civil lines, allahabad",81.83168056,25.45031667,"desserts, fast food",500.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,57
2400009,sagar ratna,1,allahabad,"3/3, near balson crossing, hashimpur road, tagore town, allahabad",tagore town,"tagore town, allahabad",81.859682,25.457116,"south indian, north indian, chinese, continental",400.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,134
2400010,moti mahal delux,1,allahabad,"second floor, vinayak city center mall, sp marg, civil lines, allahabad","vinayak city centre mall, civil lines","vinayak city centre mall, civil lines, allahabad",81.834492,25.454697,"mughlai, north indian, chinese",800.0,indian rupees(rs.),no,no,no,no,3,3.3,orange,average,58
2200011,makhan fish and chicken corner,1,amritsar,"21-a, near madaan hospital, majitha road, basant nagar, amritsar",basant nagar,"basant nagar, amritsar",74.884359,31.64362,"north indian, chinese",700.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,345
2200078,charming chicken,1,amritsar,"shop 3, opposite nari nikaten, majithia road, near basant nagar, amritsar",basant nagar,"basant nagar, amritsar",74.884384,31.644532,north indian,300.0,indian rupees(rs.),no,no,no,no,1,3.9,yellow,good,151
18204507,ahuja milk bhandar,1,amritsar,"dhab khatikan, near hindu college, hathi gate, amritsar",hathi gate,"hathi gate, amritsar",0.0,0.0,beverages,100.0,indian rupees(rs.),no,no,no,no,1,4.0,green,very good,52
2200030,crystal restaurant,1,amritsar,"crystal chowk, queens road, ina colony, amritsar",ina colony,"ina colony, amritsar",74.875878,31.635658,"north indian, mughlai",800.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,122
2200201,brijwasi chat bhandar,1,amritsar,"crystal chowk, cooper road, near ina colony",ina colony,"ina colony, amritsar",74.87575556,31.63488333,street food,150.0,indian rupees(rs.),no,no,no,no,1,3.6,yellow,good,56
2200067,bubby fish & chicken corner,1,amritsar,"near crystal chowk, cooper road, ina colony, amritsar",ina colony,"ina colony, amritsar",74.875828,31.635671,north indian,300.0,indian rupees(rs.),no,no,no,no,1,3.5,yellow,good,91
2200358,bon gateau,1,amritsar,"scf 27, c block market, ranjit avenue, amritsar",ranjit avenue,"ranjit avenue, amritsar",0.0,0.0,"cafe, bakery, fast food",500.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,26
2200001,the yellow chilli,1,amritsar,"108, grd towers, district shopping center, ranjit avenue, amritsar",ranjit avenue,"ranjit avenue, amritsar",74.86276111,31.65558889,"north indian, mughlai, chinese",1200.0,indian rupees(rs.),no,no,no,no,3,3.4,orange,average,98
2200033,la roma pizzeria,1,amritsar,"sco 6, district shopping complex, ranjit avenue, amritsar",ranjit avenue,"ranjit avenue, amritsar",74.86299167,31.65044167,"fast food, italian",400.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,111
2200283,sakhis watz kukin,1,amritsar,"m 47, green avenue, opp main park, amritsar",ranjit avenue,"ranjit avenue, amritsar",74.8649101,31.6466891,"north indian, chinese",700.0,indian rupees(rs.),no,no,no,no,2,3.6,yellow,good,51
2200045,the kulcha land,1,amritsar,"opposite m.k hotel, district shopping centre, ranjit avenue, amritsar",ranjit avenue,"ranjit avenue, amritsar",74.86416667,31.65319167,"north indian, street food",200.0,indian rupees(rs.),no,no,no,no,1,3.9,yellow,good,206
2200149,shudh restaurant,1,amritsar,"opposite gurudwara saragarhi, near dharm singh market chowk, fuwara, town hall, amritsar",town hall,"town hall, amritsar",74.87981389,31.62404722,"north indian, south indian, chinese, fast food",600.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,44
2200043,bade bhai ka brothers' dhaba,1,amritsar,"near amritsar municipal corporation, town hall, amritsar",town hall,"town hall, amritsar",74.87461944,31.62394722,"north indian, fast food",500.0,indian rupees(rs.),no,no,no,no,2,3.7,yellow,good,94
2200044,bharawan da dhaba,1,amritsar,"near amritsar municipal corporation, town hall, amritsar",town hall,"town hall, amritsar",74.87833333,31.62615278,"north indian, fast food",500.0,indian rupees(rs.),no,no,no,no,2,3.5,yellow,good,461
2200132,brothers dhaba,1,amritsar,"golden temple out road, opposite amritsar municipal corporation, town hall, amritsar",town hall,"town hall, amritsar",74.877666,31.625981,north indian,500.0,indian rupees(rs.),no,no,no,no,2,3.8,yellow,good,276
2200236,brothers' amritsari dhaba,1,amritsar,"phawara chowk, town hall, amritsar",town hall,"town hall, amritsar",74.87957778,31.62261111,north indian,400.0,indian rupees(rs.),no,no,no,no,2,3.8,yellow,good,71
2200175,gurdas ram jalebi wala,1,amritsar,"near golden temple, town hall, amritsar",town hall,"town hall, amritsar",0.0,0.0,mithai,100.0,indian rupees(rs.),no,no,no,no,1,4.1,green,very good,104
2200000,kesar da dhabha,1,amritsar,"near telephone exchange, chowk passian, shastri market, near town hall, amritsar",town hall,"town hall, amritsar",74.873005,31.624386,north indian,500.0,indian rupees(rs.),no,no,no,no,2,4.1,green,very good,878
2200055,beera chicken corner,1,amritsar,"opposite bandari hospital, sehaj avenue, majitha road, near white avenue, amritsar",white avenue,"white avenue, amritsar",74.883997,31.641991,north indian,500.0,indian rupees(rs.),no,no,no,no,2,3.8,yellow,good,192
2200034,surjit food plaza,1,amritsar,"shop 4, nehru shopping complex, lawrence road, white avenue, amritsar",white avenue,"white avenue, amritsar",74.877002,31.644818,north indian,1000.0,indian rupees(rs.),no,no,no,no,3,3.5,yellow,good,96
2200153,kanha sweets,1,amritsar,"shop 1, opposite bijli pehalwan mandir, lawrence road, white avenue, amritsar",white avenue,"white avenue, amritsar",0.0,0.0,fast food,150.0,indian rupees(rs.),no,no,no,no,1,4.1,green,very good,140
2500023,kream n krunch,1,aurangabad,"2, near akashwani circle, mahesh nagar, jalna road, akashwani, aurangabad",akashwani,"akashwani, aurangabad",75.34601667,19.87621944,"north indian, chinese, continental, italian",800.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,240
2500076,balbeer's kitchen & bar,1,aurangabad,"shendra, near cambridge school, jalna road, chicalthana, aurangabad",chicalthana,"chicalthana, aurangabad",0.0,0.0,"italian, continental, chinese, north indian",850.0,indian rupees(rs.),no,no,no,no,3,3.3,orange,average,65
2500054,angeethi restaurant,1,aurangabad,"seven hill flyover, jalna road, vidya nagar, cidco, aurangabad",cidco,"cidco, aurangabad",75.35394167,19.87473333,"north indian, chinese",600.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,63
2500134,domino's pizza,1,aurangabad,"8, upper ground floor, city pride commercial complex, kali bawdi, jalna road, cidco, aurangabad",cidco,"cidco, aurangabad",75.340775,19.87610556,pizza,700.0,indian rupees(rs.),no,no,no,no,2,3.1,orange,average,19
2500069,hotel laadli,1,aurangabad,"goodwill complex, opposite cidco busstand, n-2, cidco, aurangabad",cidco,"cidco, aurangabad",75.3671268,19.8755223,"north indian, south indian",350.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,46
2500256,indiana veg restaurant,1,aurangabad,"plot 2, near high court, n-3, cidco, aurangabad",cidco,"cidco, aurangabad",75.360232,19.874449,"south indian, north indian, chinese, fast food",450.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,75
2500024,madhuban restaurant - welcome hotel rama international,1,aurangabad,"welcome hotel rama international, opposite high court, cidco, aurangabad",cidco,"cidco, aurangabad",75.358888,19.875908,"north indian, chinese, continental, italian, mexican",400.0,indian rupees(rs.),no,no,no,no,4,3.4,orange,average,94
2500075,mauj restaurant,1,aurangabad,"31, kailash arcade, opposite bank of baroda, connaught place, cidco, aurangabad",cidco,"cidco, aurangabad",75.36479167,19.87642778,"italian, fast food, north indian, chinese",500.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,47
2500029,naivedya,1,aurangabad,"sakal office, jalna road, cidco, aurangabad",cidco,"cidco, aurangabad",75.3684187,19.874103,north indian,500.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,71
2500079,d' curry house,1,aurangabad,"hotel green olive, near baba petrol pump, nirala bazar, aurangabad","hotel green olive, nirala bazar","hotel green olive, nirala bazar, aurangabad",75.316722,19.875337,"continental, chinese, biryani, north indian",1000.0,indian rupees(rs.),no,no,no,no,3,3.6,yellow,good,73
2500343,mokoholic juice bar,1,aurangabad,"opposite municipal car parking, paithan gate, near mondha, aurangabad",mondha,"mondha, aurangabad",0.0,0.0,"juices, desserts",300.0,indian rupees(rs.),no,no,no,no,1,3.5,yellow,good,21
2500052,ashoka's veg restaurant,1,aurangabad,"31, opposite kohinoor plaza, near m p law college, nirala bazar, aurangabad",nirala bazar,"nirala bazar, aurangabad",75.32340278,19.87963056,"south indian, chinese, north indian",400.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,46
2500062,kareem's fine dining,1,aurangabad,"a1-a3, motiwala complex, below kfc restaurant, nirala bazar, aurangabad",nirala bazar,"nirala bazar, aurangabad",75.32350278,19.88025556,"mughlai, biryani",700.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,45
2500056,that baat,1,aurangabad,"near vivekanand college, samarth nagar, nirala bazar road, aurangabad",nirala bazar,"nirala bazar, aurangabad",75.322405,19.875016,maharashtrian,450.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,34
2500030,bhoj restaurant,1,aurangabad,"first floor, bhau pathak smriti kamgar bhavan, cbs road, nirala bazar, aurangabad",nirala bazar,"nirala bazar, aurangabad",75.317475,19.87802778,north indian,450.0,indian rupees(rs.),no,no,no,no,2,3.7,yellow,good,89
2500390,downside up,1,aurangabad,"6&7 b, kuber avenue, rana nagar, near nyay nagar, aurangabad",nyay nagar,"nyay nagar, aurangabad",0.0,0.0,"cafe, mughlai, north indian",400.0,indian rupees(rs.),no,no,no,no,2,3.2,orange,average,8
2500007,kareem's kabab & biryani,1,aurangabad,"first floor, food court, prozone mall, midc industrial area, chicalthana, aurangabad","prozone mall, chicalthana","prozone mall, chicalthana, aurangabad",75.37235278,19.87699444,mughlai,650.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,39
2500123,great sagar restaurant,1,aurangabad,"near bhadkal gate, vip road, shahgunj, aurangabad",shahgunj,"shahgunj, aurangabad",75.321461,19.888716,"north indian, mughlai",600.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,74
2500122,kailash restaurant,1,aurangabad,"rachanakar colony, railway station road, usmanpura, aurangabad",usmanpura,"usmanpura, aurangabad",75.31889444,19.86696944,"north indian, chinese, south indian, fast food",450.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,76
2500346,yalla yalla,1,aurangabad,"near gopal tea corner, usmanpura circle, usmanpura, aurangabad",usmanpura,"usmanpura, aurangabad",0.0,0.0,"north indian, hyderabadi",500.0,indian rupees(rs.),no,no,no,no,2,3.3,orange,average,71
50943,sultans of spice,1,bangalore,"blupetal hotel, 60 jyoti nivas college road, koramangala 5th block, bangalore","blupetal hotel, koramangala","blupetal hotel, koramangala, bangalore",77.61542793,12.93328392,"north indian, mughlai",1300.0,indian rupees(rs.),yes,yes,no,no,3,4.1,green,very good,2416
58268,the fatty bao - asian gastro bar,1,bangalore,"610, 3rd floor, 12th main, off 80 feet road, indiranagar, bangalore",indiranagar,"indiranagar, bangalore",77.64539558,12.97022064,asian,400.0,indian rupees(rs.),yes,yes,no,no,4,4.7,dark green,excellent,2369
51705,toit,1,bangalore,"298, namma metro pillar 62, 100 feet road, indiranagar, bangalore",indiranagar,"indiranagar, bangalore",77.64070876,12.9791658,"italian, american, pizza",400.0,indian rupees(rs.),no,no,no,no,4,4.8,dark green,excellent,10934
18162866,three dots & a dash,1,bangalore,"840/1,100 feet road, metro pillar 56-57, indiranagar, bangalore",indiranagar,"indiranagar, bangalore",77.64048882,12.98041024,"european, continental",1300.0,indian rupees(rs.),yes,no,no,no,3,3.9,yellow,good,1354
18407918,bombay brasserie,1,bangalore,"2989/b, 12th main road, hal 2nd stage, indiranagar, bangalore",indiranagar,"indiranagar, bangalore",77.645748,12.970324,modern indian,400.0,indian rupees(rs.),no,yes,no,no,3,4.2,green,very good,231
56464,glen's bakehouse,1,bangalore,"297, 100 feet road, indiranagar, bangalore",indiranagar,"indiranagar, bangalore",77.64062494,12.97909556,"bakery, desserts, cafe",800.0,indian rupees(rs.),no,no,no,no,2,4.0,green,very good,3533
18221572,onesta,1,bangalore,"501, binnamangala extension, 1st stage, c.m.h road, indiranagar, bangalore",indiranagar,"indiranagar, bangalore",77.64368467,12.97845292,"pizza, cafe, italian",600.0,indian rupees(rs.),no,yes,no,no,2,4.3,green,very good,1413
18359919,onesta,1,bangalore,"site 15, 15th cross, 100 feet road, 4th phase, jp nagar, bangalore",jp nagar,"jp nagar, bangalore",77.59679094,12.90622878,"pizza, cafe, italian",600.0,indian rupees(rs.),no,no,no,no,2,4.6,dark green,excellent,781
18439634,echoes koramangala,1,bangalore,"44, 4th b cross, koramangala 5th block, bangalore",koramangala 5th block,"koramangala 5th block, bangalore",77.615797,12.934179,"continental, american, italian, north indian, chinese, cafe",950.0,indian rupees(rs.),no,no,no,no,2,4.7,dark green,excellent,276
51040,truffles,1,bangalore,"28, 4th 'b' cross, koramangala 5th block, bangalore",koramangala 5th block,"koramangala 5th block, bangalore",77.61429269,12.93329764,"american, burger, cafe",800.0,indian rupees(rs.),no,yes,no,no,2,4.7,dark green,excellent,9667
